,box_id,match_id,dice_score,iou,detected_class,confidence_score,experiment
32816,32816,14,0.03035007228610017,0.015400458737068764,person,0.31724312901496887,4
32817,32817,0,0.39370133012049524,0.2440825368174919,bed,0.8001788258552551,1
32818,32818,0,0.3765690940170019,0.2310291025929207,bed,0.8001788258552551,1
32819,32819,0,0.281292213747383,0.1630129064479668,bed,0.8001788258552551,1
32820,32820,0,0.3104640777289302,0.18299658703071672,bed,0.8001788258552551,1
32821,32821,-1,0.0,0.0,None,0.0,1
32822,32822,1,0.8279492202516718,0.6973559962228517,stop sign,0.8670750856399536,1
32823,32823,2,0.8595291083770041,0.7455678278108184,stop sign,0.8486314415931702,1
32824,32824,0,0.835241369921669,0.7085633736638083,stop sign,0.8820417523384094,1
32825,32825,0,0.0,0.0,vase,0.863035261631012,1
32826,32826,-1,0.0,0.0,None,0.0,1
32827,32827,-1,0.0,0.0,None,0.0,1
32828,32828,-1,0.0,0.0,None,0.0,1
32829,32829,0,0.8537474420798647,0.7360625089880638,chair,0.885055661201477,1
32830,32830,0,0.0,0.0,chair,0.885055661201477,1
32831,32831,0,0.0,0.0,chair,0.885055661201477,1
32832,32832,-1,0.0,0.0,None,0.0,1
32833,32833,0,0.0,0.0,boat,0.7728387117385864,1
32834,32834,2,0.0003599270360411625,0.00017663059477408946,dining table,0.30538904666900635,1
32835,32835,0,0.820767007701726,0.6912107385547044,boat,0.3515803813934326,1
32836,32836,-1,0.0,0.0,None,0.0,1
32837,32837,0,0.0,0.0,elephant,0.5108985304832458,1
32838,32838,0,0.0,0.0,broccoli,0.5182185769081116,1
32839,32839,0,0.0,0.0,broccoli,0.5182185769081116,1
32840,32840,-1,0.0,0.0,None,0.0,1
32841,32841,-1,0.0,0.0,None,0.0,1
32842,32842,0,0.025472666386179885,0.01273488793298619,toothbrush,0.4942414462566376,1
32843,32843,0,0.03617188197214677,0.01812249530091854,toothbrush,0.4942414462566376,1
32844,32844,0,0.024285922320372116,0.012037754776343989,toothbrush,0.4942414462566376,1
32845,32845,0,0.009515100316601167,0.0046825754164790635,toothbrush,0.4942414462566376,1
32846,32846,0,0.06318475825818314,0.03202487682739682,toothbrush,0.4942414462566376,1
32847,32847,0,0.04709899573170351,0.023648359180875676,toothbrush,0.4942414462566376,1
32848,32848,0,0.7966437672819426,0.6449320675345347,toothbrush,0.4942414462566376,1
32849,32849,-1,0.0,0.0,None,0.0,1
32850,32850,0,0.0,0.0,person,0.9158687591552734,1
32851,32851,0,0.0,0.0,person,0.9158687591552734,1
32852,32852,-1,0.0,0.0,None,0.0,1
32853,32853,-1,0.0,0.0,None,0.0,1
32854,32854,-1,0.0,0.0,None,0.0,1
32855,32855,-1,0.0,0.0,None,0.0,1
32856,32856,-1,0.0,0.0,None,0.0,1
32857,32857,-1,0.0,0.0,None,0.0,1
32858,32858,-1,0.0,0.0,None,0.0,1
32859,32859,-1,0.0,0.0,None,0.0,1
32860,32860,0,0.0,0.0,sports ball,0.5725738406181335,2
32861,32861,0,0.0,0.0,sports ball,0.5725738406181335,2
32862,32862,-1,0.0,0.0,None,0.0,2
32863,32863,-1,0.0,0.0,None,0.0,2
32864,32864,-1,0.0,0.0,None,0.0,2
32865,32865,-1,0.0,0.0,None,0.0,2
32866,32866,-1,0.0,0.0,None,0.0,2
32867,32867,-1,0.0,0.0,None,0.0,2
32868,32868,0,0.8064644863871205,0.6510067114093959,person,0.7170681953430176,2
32869,32869,0,0.0,0.0,person,0.7170681953430176,2
32870,32870,0,0.0,0.0,boat,0.7835574150085449,2
32871,32871,3,0.28300668490479003,0.16118598382749327,boat,0.3903646171092987,2
32872,32872,0,0.0,0.0,boat,0.7835574150085449,2
32873,32873,-1,0.0,0.0,None,0.0,2
32874,32874,3,0.07458639553664621,0.0377113133940182,person,0.385483980178833,2
32875,32875,0,6.789011639906315e-05,3.3597634726515254e-05,tie,0.34688520431518555,2
32876,32876,-1,0.0,0.0,None,0.0,2
32877,32877,-1,0.0,0.0,None,0.0,2
32878,32878,-1,0.0,0.0,None,0.0,2
32879,32879,0,0.15273602898151686,0.08162143593266918,vase,0.6379584074020386,2
32880,32880,0,0.0,0.0,vase,0.6379584074020386,2
32881,32881,0,0.698786591289225,0.529582065177047,vase,0.6379584074020386,2
32882,32882,0,0.0023437458769091694,0.0011697860962566844,person,0.2708112597465515,2
32883,32883,0,0.0022945235772923603,0.0011447104836401793,person,0.2708112597465515,2
32884,32884,0,0.0,0.0,person,0.2708112597465515,2
32885,32885,0,0.0,0.0,person,0.2708112597465515,2
32886,32886,-1,0.0,0.0,None,0.0,2
32887,32887,0,0.0,0.0,orange,0.7172895073890686,2
32888,32888,0,0.7404892418979515,0.5825063165846162,bird,0.28846946358680725,2
32889,32889,0,0.24770767193516502,0.14104698833175655,bird,0.28846946358680725,2
32890,32890,-1,0.0,0.0,None,0.0,2
32891,32891,-1,0.0,0.0,None,0.0,2
32892,32892,0,0.0,0.0,horse,0.28700146079063416,2
32893,32893,0,0.0,0.0,horse,0.28700146079063416,2
32894,32894,-1,0.0,0.0,None,0.0,2
32895,32895,-1,0.0,0.0,None,0.0,2
32896,32896,-1,0.0,0.0,None,0.0,2
32897,32897,0,0.0,0.0,cup,0.5901814699172974,2
32898,32898,0,0.8201346625136815,0.6854906682721252,cup,0.5901814699172974,2
32899,32899,0,0.040377403739706254,0.02051275414461168,cup,0.5901814699172974,2
32900,32900,0,0.0,0.0,horse,0.8618184328079224,2
32901,32901,0,0.0,0.0,horse,0.8618184328079224,2
32902,32902,0,0.01134925808059507,0.005629945222154595,horse,0.8618184328079224,2
32903,32903,0,0.0,0.0,horse,0.8618184328079224,2
32904,32904,3,0.0236610052653824,0.01157556270096463,horse,0.7411748170852661,2
32905,32905,0,0.1861100316773896,0.10192595105095238,cow,0.9660264849662781,3
32906,32906,0,0.07921076064038521,0.04082293860359631,cow,0.9660264849662781,3
32907,32907,7,0.692956432498753,0.5154055753510794,train,0.4910902976989746,3
32908,32908,7,0.40002883823869756,0.24786037379730771,train,0.4910902976989746,3
32909,32909,-1,0.0,0.0,None,0.0,3
32910,32910,-1,0.0,0.0,None,0.0,3
32911,32911,-1,0.0,0.0,None,0.0,3
32912,32912,1,0.32216346625895953,0.190603700097371,bed,0.8107779622077942,3
32913,32913,0,0.22335971189536324,0.125399959775474,person,0.5415820479393005,3
32914,32914,0,0.0,0.0,person,0.5415820479393005,3
32915,32915,-1,0.0,0.0,None,0.0,3
32916,32916,0,0.10490486177397625,0.05492273488321028,bench,0.8347785472869873,3
32917,32917,0,0.0,0.0,bench,0.8347785472869873,3
32918,32918,0,0.0,0.0,bench,0.8347785472869873,3
32919,32919,-1,0.0,0.0,None,0.0,3
32920,32920,-1,0.0,0.0,None,0.0,3
32921,32921,-1,0.0,0.0,None,0.0,3
32922,32922,-1,0.0,0.0,None,0.0,3
32923,32923,3,0.01460153466594589,0.0073501837545938645,person,0.5253354907035828,3
32924,32924,1,0.4200089605022123,0.2632810422759904,kite,0.33198609948158264,3
32925,32925,-1,0.0,0.0,None,0.0,3
32926,32926,-1,0.0,0.0,None,0.0,3
32927,32927,0,0.279938354005922,0.16155627398118422,chair,0.9438750147819519,3
32928,32928,-1,0.0,0.0,None,0.0,3
32929,32929,-1,0.0,0.0,None,0.0,3
32930,32930,0,0.0,0.0,bird,0.7200682759284973,3
32931,32931,0,0.4924826810419387,0.31874839372911845,airplane,0.9406852722167969,3
32932,32932,-1,0.0,0.0,None,0.0,3
32933,32933,-1,0.0,0.0,None,0.0,3
32934,32934,-1,0.0,0.0,None,0.0,3
32935,32935,-1,0.0,0.0,None,0.0,3
32936,32936,-1,0.0,0.0,None,0.0,3
32937,32937,0,0.4399940712452409,0.2798562326417252,bench,0.9307816028594971,3
32938,32938,0,0.0,0.0,bus,0.904090940952301,3
32939,32939,0,0.0,0.0,bus,0.904090940952301,3
32940,32940,0,0.0,0.0,bus,0.904090940952301,3
32941,32941,0,0.0,0.0,boat,0.5876704454421997,3
32942,32942,-1,0.0,0.0,None,0.0,3
32943,32943,0,0.0,0.0,zebra,0.8300886154174805,3
32944,32944,0,0.38496355609154775,0.2336821501166905,bicycle,0.3077087700366974,4
32945,32945,0,0.49194609589566624,0.3226482803112778,cat,0.44101178646087646,4
32946,32946,0,0.06389073200324288,0.03267964312311084,boat,0.7093385457992554,4
32947,32947,0,0.8983424965580922,0.8098562922933454,tv,0.9449205994606018,4
32948,32948,1,0.7338640754826024,0.5725610874482872,potted plant,0.7188267111778259,4
32949,32949,0,0.0,0.0,person,0.9495897889137268,4
32950,32950,-1,0.0,0.0,None,0.0,4
32951,32951,-1,0.0,0.0,None,0.0,4
32952,32952,-1,0.0,0.0,None,0.0,4
32953,32953,-1,0.0,0.0,None,0.0,4
32954,32954,-1,0.0,0.0,None,0.0,4
32955,32955,-1,0.0,0.0,None,0.0,4
32956,32956,0,0.3929371627211098,0.2420515365257151,umbrella,0.30562731623649597,4
32957,32957,-1,0.0,0.0,None,0.0,4
32958,32958,0,0.0,0.0,bench,0.6339059472084045,4
32959,32959,0,0.669322472068919,0.49945303618541,toaster,0.6003508567810059,4
32960,32960,0,0.44909013205120873,0.2881049121528848,potted plant,0.3201311528682709,4
32961,32961,0,0.34633610383967756,0.20841541292347657,potted plant,0.3201311528682709,4
32962,32962,-1,0.0,0.0,None,0.0,4
32963,32963,0,0.6588094086883095,0.48694817658349326,boat,0.7555438280105591,4
32964,32964,0,0.8130328616266201,0.6790692085869914,cake,0.915643036365509,4
32965,32965,1,0.7464769841445658,0.589379846538986,car,0.8466423749923706,4
32966,32966,-1,0.0,0.0,None,0.0,4
32967,32967,-1,0.0,0.0,None,0.0,4
32968,32968,-1,0.0,0.0,None,0.0,4
32969,32969,-1,0.0,0.0,None,0.0,4
32970,32970,0,0.725968989344695,0.565043205027494,bench,0.9591473937034607,4
32971,32971,0,0.0,0.0,person,0.7514389157295227,1
32972,32972,-1,0.0,0.0,None,0.0,1
32973,32973,-1,0.0,0.0,None,0.0,1
32974,32974,-1,0.0,0.0,None,0.0,1
32975,32975,0,0.0,0.0,person,0.6032917499542236,1
32976,32976,3,0.8061330017728072,0.6649560117302052,orange,0.492544025182724,1
32977,32977,-1,0.0,0.0,None,0.0,1
32978,32978,-1,0.0,0.0,None,0.0,1
32979,32979,0,0.750203459046184,0.5963041100171902,bottle,0.971785843372345,1
32980,32980,0,0.0,0.0,bottle,0.971785843372345,1
32981,32981,0,0.0,0.0,person,0.5226625800132751,1
32982,32982,2,0.8571703944920661,0.7387778196906828,apple,0.34445077180862427,1
32983,32983,0,0.0,0.0,car,0.9145500659942627,1
32984,32984,2,0.08651636141796716,0.044773967923688714,dining table,0.5636088252067566,1
32985,32985,0,0.777776073932462,0.6272129333661175,train,0.5250663161277771,1
32986,32986,-1,0.0,0.0,None,0.0,1
32987,32987,-1,0.0,0.0,None,0.0,1
32988,32988,0,0.0,0.0,person,0.37363654375076294,1
32989,32989,-1,0.0,0.0,None,0.0,1
32990,32990,-1,0.0,0.0,None,0.0,1
32991,32991,-1,0.0,0.0,None,0.0,1
32992,32992,-1,0.0,0.0,None,0.0,1
32993,32993,-1,0.0,0.0,None,0.0,1
32994,32994,-1,0.0,0.0,None,0.0,1
32995,32995,-1,0.0,0.0,None,0.0,1
32996,32996,0,0.0,0.0,pizza,0.28493085503578186,1
32997,32997,0,0.8301071020262079,0.7016178500230026,kite,0.4616033136844635,1
32998,32998,0,0.0,0.0,horse,0.28700146079063416,1
32999,32999,-1,0.0,0.0,None,0.0,1
33000,33000,2,0.8385161971963208,0.7040909924784443,cup,0.9282709360122681,4
33001,33001,4,0.8080622526345985,0.6712193050739509,sandwich,0.9038271903991699,4
33002,33002,-1,0.0,0.0,None,0.0,4
33003,33003,-1,0.0,0.0,None,0.0,4
33004,33004,-1,0.0,0.0,None,0.0,4
33005,33005,-1,0.0,0.0,None,0.0,4
33006,33006,0,0.69447118421827,0.5261834437614752,cup,0.9613930583000183,4
33007,33007,3,0.0180725016471518,0.009059845136211166,dining table,0.5142917037010193,4
33008,33008,-1,0.0,0.0,None,0.0,4
33009,33009,-1,0.0,0.0,None,0.0,4
33010,33010,0,0.887139877144022,0.7924048344610299,cup,0.9865712523460388,4
33011,33011,1,0.6327002002854323,0.4600117691114321,orange,0.9183462262153625,4
33012,33012,0,0.11265775559053387,0.059259738579008674,pizza,0.9680526256561279,4
33013,33013,0,0.0,0.0,car,0.8637663722038269,4
33014,33014,1,0.01579527963451981,0.00794940234420332,clock,0.5433093905448914,4
33015,33015,0,0.0,0.0,boat,0.5818171501159668,4
33016,33016,2,0.4289594627434758,0.2721192331999157,boat,0.38088124990463257,4
33017,33017,-1,0.0,0.0,None,0.0,4
33018,33018,-1,0.0,0.0,None,0.0,4
33019,33019,0,0.35666532155122005,0.21564690885914595,donut,0.960097074508667,4
33020,33020,0,0.7959226223214642,0.6561140920643886,orange,0.9010528326034546,4
33021,33021,0,0.43231348221497123,0.2696859712797854,cat,0.7118667364120483,4
33022,33022,0,0.0,0.0,book,0.9292128086090088,4
33023,33023,0,0.0,0.0,book,0.9292128086090088,4
33024,33024,0,0.0,0.0,bench,0.9149524569511414,4
33025,33025,0,0.4758761113538833,0.30704421639427343,bench,0.9149524569511414,4
33026,33026,0,0.0,0.0,bench,0.9149524569511414,4
33027,33027,0,0.6068745342877753,0.430316426244765,tennis racket,0.9808866381645203,4
33028,33028,-1,0.0,0.0,None,0.0,4
33029,33029,-1,0.0,0.0,None,0.0,4
33030,33030,-1,0.0,0.0,None,0.0,4
33031,33031,1,0.20181440124679825,0.11076564321803342,toothbrush,0.2515047788619995,4
33032,33032,0,0.030628653819570213,0.01536257934056058,toothbrush,0.300914466381073,4
33033,33033,-1,0.0,0.0,None,0.0,4
33034,33034,1,0.7102839415683374,0.5452221156919144,tennis racket,0.3108351230621338,4
33035,33035,-1,0.0,0.0,None,0.0,4
33036,33036,0,0.23172123110328208,0.1284174094915592,potted plant,0.6652289628982544,4
33037,33037,0,0.22221874763379063,0.12250362601807431,potted plant,0.6652289628982544,4
33038,33038,0,0.603191524598234,0.4272708716064503,vase,0.6281080842018127,4
33039,33039,-1,0.0,0.0,None,0.0,1
33040,33040,-1,0.0,0.0,None,0.0,1
33041,33041,-1,0.0,0.0,None,0.0,1
33042,33042,-1,0.0,0.0,None,0.0,1
33043,33043,0,0.7661560499554937,0.6149080295186694,bird,0.28846946358680725,1
33044,33044,0,0.6876901795817684,0.5195564467422028,bird,0.28846946358680725,1
33045,33045,1,0.8743294501675246,0.7658170914542729,apple,0.45084452629089355,1
33046,33046,0,0.06402318560291684,0.03276411657559199,bowl,0.6862986087799072,1
33047,33047,0,0.0,0.0,bowl,0.6862986087799072,1
33048,33048,0,0.0,0.0,bowl,0.6862986087799072,1
33049,33049,0,0.13917491402114834,0.07434873892788596,bed,0.8402378559112549,1
33050,33050,0,0.08840334953905314,0.04597018982467268,bed,0.8402378559112549,1
33051,33051,0,0.06080833541543868,0.03117074849648576,bed,0.8402378559112549,1
33052,33052,-1,0.0,0.0,None,0.0,1
33053,33053,-1,0.0,0.0,None,0.0,1
33054,33054,-1,0.0,0.0,None,0.0,1
33055,33055,-1,0.0,0.0,None,0.0,1
33056,33056,-1,0.0,0.0,None,0.0,1
33057,33057,-1,0.0,0.0,None,0.0,1
33058,33058,-1,0.0,0.0,None,0.0,1
33059,33059,-1,0.0,0.0,None,0.0,1
33060,33060,-1,0.0,0.0,None,0.0,1
33061,33061,-1,0.0,0.0,None,0.0,1
33062,33062,0,0.5937034750265514,0.4172456417032522,cat,0.4475732147693634,1
33063,33063,0,0.0,0.0,cat,0.4475732147693634,1
33064,33064,0,0.0,0.0,cat,0.4475732147693634,1
33065,33065,0,0.0,0.0,cat,0.4475732147693634,1
33066,33066,-1,0.0,0.0,None,0.0,1
33067,33067,-1,0.0,0.0,None,0.0,1
33068,33068,-1,0.0,0.0,None,0.0,1
33069,33069,0,0.0,0.0,vase,0.863035261631012,1
33070,33070,0,0.0,0.0,vase,0.863035261631012,1
33071,33071,0,0.084890666261057,0.043917647691232596,vase,0.863035261631012,1
33072,33072,0,0.0,0.0,boat,0.4655604660511017,1
33073,33073,0,0.10800246105875343,0.057022047719722135,boat,0.4655604660511017,1
33074,33074,0,0.0,0.0,boat,0.4655604660511017,1
33075,33075,-1,0.0,0.0,None,0.0,1
33076,33076,-1,0.0,0.0,None,0.0,1
33077,33077,-1,0.0,0.0,None,0.0,1
33078,33078,0,0.7781308126290258,0.62955361723961,chair,0.885055661201477,1
33079,33079,0,0.0,0.0,chair,0.885055661201477,1
33080,33080,0,0.0,0.0,chair,0.885055661201477,1
33081,33081,0,0.0,0.0,chair,0.885055661201477,1
33082,33082,0,0.0,0.0,chair,0.885055661201477,1
33083,33083,-1,0.0,0.0,None,0.0,1
33084,33084,-1,0.0,0.0,None,0.0,1
33085,33085,-1,0.0,0.0,None,0.0,1
33086,33086,-1,0.0,0.0,None,0.0,1
33087,33087,0,0.38842987764867754,0.24002786257196124,bed,0.8001788258552551,1
33088,33088,0,0.20758572939413075,0.11533856861670827,bed,0.8001788258552551,1
33089,33089,0,0.10934750492054147,0.05759884275063033,bed,0.8001788258552551,1
33090,33090,0,0.03932674397593922,0.01997433733369014,bed,0.8001788258552551,1
33091,33091,0,0.53855225966842,0.36671691986547605,cake,0.35799065232276917,1
33092,33092,0,0.0,0.0,cake,0.35799065232276917,1
33093,33093,0,0.0,0.0,cake,0.35799065232276917,1
33094,33094,0,0.0,0.0,cake,0.35799065232276917,1
33095,33095,-1,0.0,0.0,None,0.0,1
33096,33096,-1,0.0,0.0,None,0.0,1
33097,33097,-1,0.0,0.0,None,0.0,1
33098,33098,-1,0.0,0.0,None,0.0,1
33099,33099,-1,0.0,0.0,None,0.0,1
33100,33100,-1,0.0,0.0,None,0.0,1
33101,33101,0,0.02744534605090892,0.013884820434706192,person,0.2708112597465515,1
33102,33102,0,0.0,0.0,person,0.2708112597465515,1
33103,33103,0,0.0,0.0,person,0.2708112597465515,1
33104,33104,0,0.0,0.0,person,0.2708112597465515,1
33105,33105,0,0.0,0.0,person,0.2708112597465515,1
33106,33106,-1,0.0,0.0,None,0.0,1
33107,33107,-1,0.0,0.0,None,0.0,1
33108,33108,-1,0.0,0.0,None,0.0,1
33109,33109,-1,0.0,0.0,None,0.0,1
33110,33110,-1,0.0,0.0,None,0.0,1
33111,33111,-1,0.0,0.0,None,0.0,1
33112,33112,-1,0.0,0.0,None,0.0,1
33113,33113,0,0.7118560916541216,0.5479389899130921,umbrella,0.6472181081771851,2
33114,33114,0,0.0,0.0,train,0.5860273838043213,2
33115,33115,-1,0.0,0.0,None,0.0,2
33116,33116,-1,0.0,0.0,None,0.0,2
33117,33117,-1,0.0,0.0,None,0.0,2
33118,33118,-1,0.0,0.0,None,0.0,2
33119,33119,-1,0.0,0.0,None,0.0,2
33120,33120,-1,0.0,0.0,None,0.0,2
33121,33121,0,0.801344789044425,0.6569378770585358,sports ball,0.5725738406181335,2
33122,33122,1,0.3907352225679184,0.23969853362824609,dining table,0.550108015537262,2
33123,33123,1,0.22992145477551487,0.12870268390238246,boat,0.2993163466453552,2
33124,33124,0,0.6331502736209986,0.4546830484330484,person,0.35002854466438293,2
33125,33125,0,0.7916679745140184,0.6495341431772614,apple,0.7514148950576782,2
33126,33126,0,0.6280506143196484,0.4516482422069515,bowl,0.42060959339141846,2
33127,33127,5,0.9034371472178466,0.8097821874273312,orange,0.2734692096710205,2
33128,33128,0,0.6268829140300164,0.4534058743520935,vase,0.6379584074020386,2
33129,33129,1,0.720670769167807,0.5560064935064936,clock,0.3386576473712921,2
33130,33130,-1,0.0,0.0,None,0.0,2
33131,33131,-1,0.0,0.0,None,0.0,2
33132,33132,-1,0.0,0.0,None,0.0,2
33133,33133,-1,0.0,0.0,None,0.0,2
33134,33134,-1,0.0,0.0,None,0.0,2
33135,33135,-1,0.0,0.0,None,0.0,2
33136,33136,-1,0.0,0.0,None,0.0,2
33137,33137,-1,0.0,0.0,None,0.0,2
33138,33138,-1,0.0,0.0,None,0.0,2
33139,33139,-1,0.0,0.0,None,0.0,2
33140,33140,-1,0.0,0.0,None,0.0,2
33141,33141,-1,0.0,0.0,None,0.0,2
33142,33142,-1,0.0,0.0,None,0.0,2
33143,33143,0,0.056397719680904304,0.028576604867443685,scissors,0.542163610458374,2
33144,33144,-1,0.0,0.0,None,0.0,2
33145,33145,0,0.7625885181958081,0.6070084918843384,chair,0.9227506518363953,2
33146,33146,0,0.0,0.0,chair,0.9227506518363953,2
33147,33147,0,0.0,0.0,bottle,0.7028934359550476,2
33148,33148,1,0.03961234963824955,0.02013099852960834,fire hydrant,0.4119265675544739,2
33149,33149,2,0.8338382917104138,0.7068712855165676,orange,0.4373742938041687,2
33150,33150,0,0.6819945063982876,0.5127530766177054,orange,0.8727311491966248,2
33151,33151,1,0.7905976568177389,0.6459892117626588,stop sign,0.8670750856399536,2
33152,33152,0,0.8754186889731428,0.7665510481073744,stop sign,0.8820417523384094,2
33153,33153,2,0.8651459170107532,0.7529050789920355,stop sign,0.8486314415931702,2
33154,33154,0,0.14781166019356748,0.07926522395571213,elephant,0.47391873598098755,2
33155,33155,0,0.19077405712205547,0.10474581161003153,elephant,0.47391873598098755,2
33156,33156,-1,0.0,0.0,None,0.0,3
33157,33157,-1,0.0,0.0,None,0.0,3
33158,33158,-1,0.0,0.0,None,0.0,3
33159,33159,-1,0.0,0.0,None,0.0,3
33160,33160,-1,0.0,0.0,None,0.0,3
33161,33161,-1,0.0,0.0,None,0.0,3
33162,33162,-1,0.0,0.0,None,0.0,3
33163,33163,-1,0.0,0.0,None,0.0,3
33164,33164,-1,0.0,0.0,None,0.0,3
33165,33165,-1,0.0,0.0,None,0.0,3
33166,33166,1,0.9423981877435831,0.8805145351537104,cup,0.8620322346687317,3
33167,33167,5,0.5999100907176517,0.42402399242344524,potted plant,0.3870880603790283,3
33168,33168,2,0.24433147666969288,0.13708422205568685,cup,0.8592337369918823,3
33169,33169,-1,0.0,0.0,None,0.0,3
33170,33170,2,0.06715370161747265,0.03436368512806759,oven,0.48685041069984436,3
33171,33171,1,0.0003133836869101103,0.0001554001554001554,oven,0.5565339922904968,3
33172,33172,0,0.0,0.0,potted plant,0.5857630968093872,3
33173,33173,3,0.10525099419687775,0.05523998863959102,sink,0.44144704937934875,3
33174,33174,0,0.0,0.0,potted plant,0.5857630968093872,3
33175,33175,1,0.6151351223341476,0.4398046398046398,kite,0.6137209534645081,3
33176,33176,1,0.24384224275452618,0.1360790774299835,kite,0.6137209534645081,3
33177,33177,0,0.0,0.0,chair,0.8022940158843994,3
33178,33178,0,0.0,0.0,chair,0.8022940158843994,3
33179,33179,0,0.0,0.0,refrigerator,0.943884551525116,3
33180,33180,1,0.03415489981061114,0.017214640198511166,oven,0.92231684923172,3
33181,33181,1,0.061959874325528345,0.03159661652898002,oven,0.92231684923172,3
33182,33182,1,0.5591055138856992,0.37919097378037053,oven,0.92231684923172,3
33183,33183,1,0.00880653008857404,0.004374345388454192,oven,0.92231684923172,3
33184,33184,6,0.3003579876072611,0.1760330962673732,tv,0.4691789448261261,3
33185,33185,7,0.38432795939215064,0.23544542570522164,dining table,0.4580608308315277,3
33186,33186,0,0.0,0.0,chair,0.8746079802513123,3
33187,33187,-1,0.0,0.0,None,0.0,3
33188,33188,0,0.0,0.0,person,0.8297984600067139,3
33189,33189,1,0.019409304327364263,0.009535918626827717,person,0.8228123188018799,3
33190,33190,0,0.0,0.0,person,0.8297984600067139,3
33191,33191,0,0.8303694439615505,0.7031080414405525,vase,0.9484878778457642,3
33192,33192,1,0.8179667501308846,0.6856663872590109,vase,0.9442195296287537,3
33193,33193,3,0.8961270111659406,0.8000243057665432,vase,0.9141100645065308,3
33194,33194,-1,0.0,0.0,None,0.0,3
33195,33195,-1,0.0,0.0,None,0.0,3
33196,33196,-1,0.0,0.0,None,0.0,3
33197,33197,-1,0.0,0.0,None,0.0,3
33198,33198,-1,0.0,0.0,None,0.0,3
33199,33199,-1,0.0,0.0,None,0.0,3
33200,33200,0,0.7418986834822133,0.5852852121254307,cake,0.915643036365509,3
33201,33201,0,0.7315971239079799,0.5725080219438982,cake,0.915643036365509,3
33202,33202,1,0.3038784917897513,0.1775562805284692,bed,0.8107779622077942,3
33203,33203,0,0.5410427532487846,0.36759497746297487,teddy bear,0.9229855537414551,3
33204,33204,0,0.8067969270744162,0.671534098565496,pizza,0.9680526256561279,3
33205,33205,0,0.8276266346043927,0.7010197331469439,pizza,0.9680526256561279,3
33206,33206,0,0.16650542579689526,0.09018640350877193,kite,0.9158124923706055,3
33207,33207,0,0.5712508265113488,0.39554778482000685,boat,0.7749868035316467,3
33208,33208,0,0.0,0.0,boat,0.7749868035316467,3
33209,33209,-1,0.0,0.0,None,0.0,3
33210,33210,-1,0.0,0.0,None,0.0,3
33211,33211,-1,0.0,0.0,None,0.0,3
33212,33212,5,0.1482117733066261,0.07978672760163763,umbrella,0.7105093002319336,3
33213,33213,0,0.487445822453996,0.31872458942920256,person,0.9495897889137268,3
33214,33214,0,0.49239882078933134,0.32467554880574345,person,0.9495897889137268,3
33215,33215,-1,0.0,0.0,None,0.0,3
33216,33216,-1,0.0,0.0,None,0.0,3
33217,33217,-1,0.0,0.0,None,0.0,3
33218,33218,-1,0.0,0.0,None,0.0,3
33219,33219,-1,0.0,0.0,None,0.0,3
33220,33220,-1,0.0,0.0,None,0.0,3
33221,33221,-1,0.0,0.0,None,0.0,3
33222,33222,-1,0.0,0.0,None,0.0,3
33223,33223,-1,0.0,0.0,None,0.0,3
33224,33224,-1,0.0,0.0,None,0.0,3
33225,33225,-1,0.0,0.0,None,0.0,3
33226,33226,-1,0.0,0.0,None,0.0,3
33227,33227,-1,0.0,0.0,None,0.0,4
33228,33228,0,0.48082998788991677,0.31310800938208944,cat,0.7118667364120483,4
33229,33229,-1,0.0,0.0,None,0.0,4
33230,33230,-1,0.0,0.0,None,0.0,4
33231,33231,-1,0.0,0.0,None,0.0,4
33232,33232,5,0.03857057538660575,0.019604945569183786,person,0.5032047629356384,4
33233,33233,3,0.019653562715912457,0.009916519099418163,person,0.5253354907035828,4
33234,33234,-1,0.0,0.0,None,0.0,4
33235,33235,-1,0.0,0.0,None,0.0,4
33236,33236,0,0.0,0.0,person,0.5415820479393005,4
33237,33237,0,0.003364500966308334,0.0016708183972294793,person,0.5415820479393005,4
33238,33238,0,0.0,0.0,person,0.5415820479393005,4
33239,33239,4,0.6291122122471747,0.4558572242263148,sandwich,0.9038271903991699,4
33240,33240,-1,0.0,0.0,None,0.0,4
33241,33241,4,0.3578665564185438,0.21643270358833286,cake,0.4690488278865814,4
33242,33242,0,0.7139860349969984,0.5494160641932152,bowl,0.9465264678001404,4
33243,33243,0,0.0,0.0,book,0.9292128086090088,4
33244,33244,-1,0.0,0.0,None,0.0,4
33245,33245,-1,0.0,0.0,None,0.0,4
33246,33246,-1,0.0,0.0,None,0.0,4
33247,33247,0,0.0,0.0,bench,0.7577204704284668,4
33248,33248,7,0.5158217855074388,0.33757021460463776,train,0.4910902976989746,4
33249,33249,-1,0.0,0.0,None,0.0,4
33250,33250,-1,0.0,0.0,None,0.0,4
33251,33251,0,0.6365778758891342,0.4634773244473342,sandwich,0.881668746471405,4
33252,33252,2,0.6046735188305036,0.42924419053501117,banana,0.3877998888492584,4
33253,33253,0,0.0,0.0,bench,0.6339059472084045,4
33254,33254,-1,0.0,0.0,None,0.0,4
33255,33255,-1,0.0,0.0,None,0.0,4
33256,33256,-1,0.0,0.0,None,0.0,4
33257,33257,-1,0.0,0.0,None,0.0,4
33258,33258,1,0.48792514202181286,0.3195344474761255,bench,0.4503908157348633,4
